X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
"-8572506.19478257,4697567.3154929,South Capitol & Atlantic St SW,classic,08261a52-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:59+00,3,0,16,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.831516,-77.008133,2024/10/22 07:07:28+00,217280053"
"-8597275.45257692,4703446.59905095,District Ave & Strawberry Ln/Mosaic Market Garage,classic,13a88d55-7065-4bf0-9472-b78e8fafdfb3,,2024/10/22 07:05:02+00,6,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",104,DCA-CABI,,38.872642,-77.230632,2024/10/22 07:07:28+00,217280054"
"-8575204.58246059,4710976.50834822,14th & Girard St NW,classic,08261c65-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:09+00,7,1,13,10,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,""KEY,CREDITCARD"",42,DCA-CABI,,38.925284,-77.032375,2024/10/22 07:07:28+00,217280055"
"-8575317.33530657,4706852.47966049,15th St & Pennsylvania Ave NW,classic,3d461075-4edb-497f-89d7-b7beb7595b20,,2024/10/22 07:05:09+00,10,0,7,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.896465,-77.033381,2024/10/22 07:07:28+00,217280056"
"-8571819.16980164,4705553.1575719,3rd St & Pennsylvania Ave SE,classic,08256a59-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:09+00,1,0,14,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.887378,-77.001955,2024/10/22 07:07:28+00,217280057"
"-8585851.10841806,4705629.44543057,Virginia Hospital Center,classic,5f060548-684b-469b-8825-66c80d77a874,,2024/10/22 07:05:04+00,8,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.887914,-77.128015,2024/10/22 07:07:28+00,217280058"
"-8572986.5611406,4703956.95400504,King Greenleaf Rec Center,classic,99ddcd49-1312-4d80-8030-9bc2732deb5c,,2024/10/22 07:05:12+00,0,0,17,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.876211,-77.012443,2024/10/22 07:07:28+00,217280059"
"-8569694.03125138,4707417.35576108,Bladensburg Rd & Benning Rd NE,classic,0824c0d5-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:10+00,0,0,14,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.900413,-76.982872,2024/10/22 07:07:28+00,217280060"
"-8585593.9536388,4728654.92524908,Executive Blvd & E Jefferson St,classic,3ced143d-294e-4050-80a7-b40d76c42c0d,,2024/10/22 07:05:11+00,6,0,8,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",43,DCA-CABI,,39.04873,-77.1257,2024/10/22 07:07:28+00,217280061"
"-8583502.05496514,4712486.13343194,Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,classic,e710493d-96af-49da-a8ed-8e3e7301c82c,,2024/10/22 07:05:11+00,8,0,11,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.935839,-77.106913,2024/10/22 07:07:28+00,217280062"
"-8578260.46126085,4694070.66965877,King St Metro North / Cameron St,classic,082615b7-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:15+00,3,0,10,2,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.80704,-77.059817,2024/10/22 07:07:28+00,217280063"
"-8571508.63736382,4708400.75213682,5th & Morse St NE,classic,79ae0ec5-9bbd-41ee-a9e9-7753233b5e77,,2024/10/22 07:05:15+00,13,0,3,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.907287,-76.999167,2024/10/22 07:07:28+00,217280064"
"-8575461.54433244,4708134.55107328,15th & M St NW,classic,7fcbf92d-a257-4973-828b-181d5602eee5,,2024/10/22 07:05:15+00,8,0,9,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.905424,-77.034674,2024/10/22 07:07:28+00,217280065"
"-8573729.88671944,4712672.10670274,Park Pl & Rock Creek Church Rd NW,classic,9b9156b3-51c3-44c8-af49-46e3f4dea30f,,2024/10/22 07:05:14+00,5,0,13,10,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.937135,-77.019125,2024/10/22 07:07:28+00,217280066"
"-8570065.34355014,4704541.75796768,Potomac & Pennsylvania Ave SE,classic,08249480-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:50+00,2,0,12,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.8803,-76.9862,2024/10/22 07:07:28+00,217280067"
"-8564936.75091824,4715297.89669163,Baltimore Ave & Jefferson St,classic,5efd5ecc-a734-4e7b-9142-a500a317df60,,2024/10/22 07:05:50+00,7,0,8,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",133,DCA-CABI,,38.95548,-76.940133,2024/10/22 07:07:28+00,217280068"
"-8596917.47765964,4710660.61946883,Greensboro & International Dr,classic,0826410b-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:50+00,8,0,2,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",104,DCA-CABI,,38.923083,-77.227417,2024/10/22 07:07:28+00,217280069"
"-8573543.54866643,4705087.89856415,4th & E St SW,classic,082513a4-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:50+00,0,0,19,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.88412,-77.017445,2024/10/22 07:07:28+00,217280070"
"-8595409.59921496,4709777.50664532,Old Meadow Rd & Cathy Ln,classic,1890899920583743818,,2024/10/22 07:05:51+00,7,0,4,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",,DCA-CABI,,38.916908,-77.213879,2024/10/22 07:07:28+00,217280071"
"-8581304.31218299,4712901.02972736,Ward Circle / American University,classic,082496d9-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:52+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.938736,-77.087171,2024/10/22 07:07:28+00,217280072"
"-8569116.75248579,4701262.33891917,Fort Stanton Rec Center,classic,7641069c-42a6-4e3e-9769-7df51da6978d,,2024/10/22 07:05:52+00,16,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.857369,-76.977688,2024/10/22 07:07:28+00,217280073"
"-8601822.29499992,4702318.63885394,Fairfax Blvd & Pickett Rd South,classic,1872701449888114846,,2024/10/22 07:05:54+00,5,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",,DCA-CABI,,38.86476,-77.271483,2024/10/22 07:07:28+00,217280074"
"-8577824.61172482,4693921.66912381,King St & Peyton St,classic,8321ef62-caa3-45ea-95b2-4a4a97964625,,2024/10/22 07:05:54+00,10,0,5,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,""KEY,CREDITCARD"",40,DCA-CABI,,38.806002,-77.055911,2024/10/22 07:07:28+00,217280075"
"-8574080.60527245,4708178.7978161,Convention Center / 7th & M St NW,classic,0824a4ce-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:55+00,4,0,18,2,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,""KEY,CREDITCARD"",42,DCA-CABI,,38.905737,-77.02227,2024/10/22 07:07:28+00,217280076"
"-8573620.29763404,4710395.62387484,4th & College St NW,classic,60b9672e-7668-431b-801b-affaccb680bb,,2024/10/22 07:06:02+00,12,0,3,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.921233,-77.018135,2024/10/22 07:07:28+00,217280077"
"-8583351.75430901,4695709.52638137,N Howard St & N Imboden St,classic,5e229707-ae42-42f7-b31d-1a65af253027,,2024/10/22 07:06:02+00,12,1,1,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.818509,-77.105564,2024/10/22 07:07:28+00,217280078"
"-8568881.28182603,4699319.18987928,Mississippi Ave & 19th St SE / THEARC,classic,72b359a7-f70e-4b97-aaf6-2b26f09f19b1,,2024/10/22 07:05:57+00,15,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.84377,-76.97557,2024/10/22 07:07:28+00,217280079"
"-8580783.73857906,4702309.36614978,S Wayne St and 9th St S,classic,71686e8c-9f47-4a65-8840-c7276be3786e,,2024/10/22 07:05:59+00,4,0,10,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.864694,-77.082491,2024/10/22 07:07:28+00,217280080"
"-8570269.57511549,4702693.38809594,MLK & Marion Barry Ave SE,classic,0824821f-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:59+00,1,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",42,DCA-CABI,,38.867373,-76.988039,2024/10/22 07:07:28+00,217280081"
"-8611153.07639408,4714371.73949388,Vy Reston Heights,classic,84223eb6-9964-4bd7-85f0-2b6a316c3ba1,,2024/10/22 07:05:59+00,10,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",104,DCA-CABI,,38.949008,-77.355299,2024/10/22 07:07:28+00,217280082"
"-8611015.15703838,4712910.15679806,Olde Crafts Dr and Cartwright Pl,classic,bc4fc3e2-2050-4571-851b-47f062319f95,,2024/10/22 07:05:58+00,0,0,11,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",104,DCA-CABI,,38.938797,-77.354067,2024/10/22 07:07:28+00,217280083"
"-8584840.48297734,4695107.92006426,Holmes Run Pkwy & N Pickett St,classic,fe33785a-90bb-40e0-9dce-91968006a5c6,,2024/10/22 07:06:04+00,0,0,14,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.814305,-77.11893,2024/10/22 07:07:28+00,217280084"
"-8567226.16617612,4710504.4398487,South Dakota Ave & 33rd St NE,classic,115f58ec-eddc-40cf-a789-13517d5df2a4,,2024/10/22 07:06:04+00,3,0,11,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.921986,-76.960696,2024/10/22 07:07:28+00,217280085"
"-8575134.18719412,4707882.09864838,14th & L St NW,classic,08261977-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:06+00,16,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.903658,-77.031737,2024/10/22 07:07:28+00,217280086"
"-8577189.22671746,4699151.92024083,S Glebe Rd & Potomac Ave,classic,08247269-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:06+00,1,0,9,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",41,DCA-CABI,,38.8426,-77.0502,2024/10/22 07:07:28+00,217280087"
"-8571683.15039143,4704033.04824288,4th & M St SE,classic,9a93cdb5-bd4e-43b8-87f3-81dc9063999f,,2024/10/22 07:06:09+00,11,0,7,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.876751,-77.000736,2024/10/22 07:07:28+00,217280088"
"-8570996.92133427,4702010.85771032,Anacostia Metro,classic,08248172-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:09+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.862601,-76.994578,2024/10/22 07:07:28+00,217280089"
"-8579980.60716221,4713035.00552667,Wisconsin Ave & Rodman St NW,classic,c7402dc0-b498-47b0-8977-2b9d671a62bb,,2024/10/22 07:06:10+00,22,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,""KEY,CREDITCARD"",42,DCA-CABI,,38.939674,-77.075277,2024/10/22 07:07:28+00,217280090"
"-8564840.85956792,4718523.49411729,Guilford Drive & Rowalt Drive / UMD,classic,2005163140164225490,,2024/10/22 07:06:08+00,9,0,5,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",133,DCA-CABI,,38.978008,-76.939269,2024/10/22 07:07:28+00,217280091"
"-8570491.54080626,4702196.27157441,Pleasant St & MLK Ave SE,classic,08256549-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:08+00,8,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",42,DCA-CABI,,38.863897,-76.990037,2024/10/22 07:07:28+00,217280092"
"-8584451.11875896,4728984.4166008,Rockville Pike & Rose Ave,classic,b053927b-0761-40d0-a3ff-8a63fa1c7141,,2024/10/22 07:06:05+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",43,DCA-CABI,,39.051022,-77.115438,2024/10/22 07:07:28+00,217280093"
"-8577198.32474207,4694700.62047299,Henry St & Pendleton St,classic,08253c00-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:05+00,12,1,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,""KEY,CREDITCARD"",40,DCA-CABI,,38.811456,-77.050276,2024/10/22 07:07:28+00,217280094"
"-8577511.8499315,4696055.70772503,Monroe Ave & Leslie Ave,classic,0825f9b6-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:11+00,2,0,10,2,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.820932,-77.053096,2024/10/22 07:07:28+00,217280095"
"-8575107.28720865,4711765.44356746,Park Rd & Holmead Pl NW,classic,08247e59-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:10+00,12,0,21,19,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,35,""KEY,CREDITCARD"",42,DCA-CABI,,38.9308,-77.0315,2024/10/22 07:07:28+00,217280096"
"-8578713.75898955,4713733.49003811,Van Ness Metro / UDC,classic,082495aa-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:12+00,12,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.944551,-77.063896,2024/10/22 07:07:28+00,217280097"
"-8581134.79229921,4708746.78918307,Hardy Rec Center,classic,d8a01502-8d6c-449f-852d-d6b409e56e11,,2024/10/22 07:06:11+00,1,0,15,14,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,""KEY,CREDITCARD"",42,DCA-CABI,,38.909701,-77.085646,2024/10/22 07:07:28+00,217280098"
"-8580190.92141441,4702048.44234418, S Scott St & 13th St S,classic,8d485a67-09d5-4550-8438-f1fa2f463bc2,,2024/10/22 07:06:14+00,8,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",41,DCA-CABI,,38.862862,-77.07716,2024/10/22 07:07:28+00,217280099"
"-8576428.18831231,4711345.94962166,Harvard St & Adams Mill Rd NW,classic,0824a53f-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:15+00,10,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.927872,-77.043358,2024/10/22 07:07:28+00,217280100"
"-8574135.89558667,4708595.02778786,8th & O St NW,classic,08260549-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:15+00,3,0,16,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.90864,-77.02277,2024/10/22 07:07:28+00,217280101"
"-8569333.50098353,4707044.89471856,Rosedale Rec Center,classic,92dd5072-b877-45d6-ba24-c5acbe66733b,,2024/10/22 07:06:16+00,15,0,4,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.897808,-76.979634,2024/10/22 07:07:28+00,217280102"
"-8572229.88966857,4707699.7139784,1st & K St NE,classic,b8b6903d-fabc-48aa-af9b-2c5fb29344b9,,2024/10/22 07:06:17+00,2,0,14,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,""KEY,CREDITCARD"",42,DCA-CABI,,38.902386,-77.005649,2024/10/22 07:07:28+00,217280103"
"-8573460.15809915,4691051.52003099,National Harbor Carousel,classic,55d3b43f-4ad3-4d65-889a-560ebe6126bf,,2024/10/22 07:06:17+00,9,0,3,0,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",133,DCA-CABI,,38.7859,-77.0167,2024/10/22 07:07:28+00,217280104"
"-8580780.90057993,4693456.15667388,Eisenhower Ave & Ike Dr,classic,b8ba3b0d-9efa-4093-8baa-bb3e7d384c46,,2024/10/22 07:06:15+00,13,0,2,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.802738,-77.082463,2024/10/22 07:07:28+00,217280105"
"-8580436.96826044,4706237.29108125,Rhodes St & 16th St N,classic,0824eea3-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:15+00,5,0,7,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",41,DCA-CABI,,38.892164,-77.079375,2024/10/22 07:07:28+00,217280106"
"-8573736.55993166,4707749.7634327,5th & K St NW,classic,08247d46-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:16+00,9,0,13,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,""KEY,CREDITCARD"",42,DCA-CABI,,38.902734,-77.019181,2024/10/22 07:07:28+00,217280107"
"-8569957.89024272,4702583.86568834,14th St & Marion Barry Ave SE,classic,08252874-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:14+00,7,0,8,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.866611,-76.985238,2024/10/22 07:07:28+00,217280108"
"-8579276.16676576,4693223.21266975,Eisenhower Ave & Mill Race Ln,classic,0825f794-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:22+00,7,0,5,2,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.801111,-77.068952,2024/10/22 07:07:28+00,217280109"
"-8578580.06819902,4707894.48372816,C & O Canal & Wisconsin Ave NW,classic,0824a623-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:23+00,13,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,""KEY,CREDITCARD"",42,DCA-CABI,,38.90375,-77.06269,2024/10/22 07:07:28+00,217280110"
"-8576887.62854666,4696171.89600827,Potomac Greens Dr & Slaters Ln,classic,0825f807-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:23+00,3,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",40,DCA-CABI,,38.82175,-77.047494,2024/10/22 07:07:28+00,217280111"
"-8571701.05353789,4698208.46357506,4th St & Mississippi Ave SE,classic,8083cb0d-c3a4-417e-b46e-afe6cf1a7e67,,2024/10/22 07:06:23+00,3,0,16,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.836,-77.0009,2024/10/22 07:07:28+00,217280112"
"-8570501.51593635,4704853.56349237,12th St & Pennsylvania Ave SE,classic,082642bd-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:19+00,16,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.882489,-76.990121,2024/10/22 07:07:28+00,217280113"
"-8575900.5516151,4708326.38450072,17th St & Rhode Island Ave NW,classic,affeb890-08dc-46d2-9f8a-3eedf4452640,,2024/10/22 07:06:19+00,13,0,5,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.906767,-77.038627,2024/10/22 07:07:28+00,217280114"
"-8575901.59332601,4707752.94073749,17th & K St NW,classic,08249345-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:20+00,20,0,1,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,""KEY,CREDITCARD"",42,DCA-CABI,,38.90276,-77.03863,2024/10/22 07:07:28+00,217280115"
"-8589124.41795548,4739379.91821347,Needwood Rd & Eagles Head Ct,classic,0825962a-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:18+00,4,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",43,DCA-CABI,,39.123513,-77.15741,2024/10/22 07:07:28+00,217280116"
"-8568372.37852425,4702833.35014663,25th & S St SE ,classic,1936549598369980886,,2024/10/22 07:06:25+00,7,0,5,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",,DCA-CABI,,38.868356,-76.970997,2024/10/22 07:07:28+00,217280117"
"-8571715.09757248,4692886.41768101,Oxon Hill Park & Ride,classic,ccd82461-11b7-4553-b70b-6cb7e5e4f8c2,,2024/10/22 07:06:25+00,14,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",133,DCA-CABI,,38.798749,-77.00103,2024/10/22 07:07:28+00,217280118"
